filename,label,prob
Normal-1677.png,0,0.00012948160292580724
Normal-1355.png,0,0.02202286198735237
Normal-528.png,0,0.0014513548230752349
Normal-1614.png,0,0.046841833740472794
Normal-406.png,0,0.00011697388254106045
Normal-3037.png,0,0.0006365418084897101
Normal-560.png,0,8.19749493530253e-06
Normal-3278.png,0,1.0116332305187825e-06
Normal-1012.png,0,0.00030548899667337537
Normal-2083.png,0,1.0068966730614193e-05
Normal-298.png,0,1.897766924230382e-05
Normal-1143.png,0,6.20963930941798e-07
Normal-2979.png,0,0.0006439543794840574
Normal-1689.png,0,0.0026221517473459244
Tuberculosis-522.png,1,0.02694985456764698
Normal-3150.png,0,7.186077255028067e-06
Tuberculosis-46.png,1,0.996885359287262
Normal-156.png,0,0.016653893515467644
Tuberculosis-337.png,1,0.9999419450759888
Normal-974.png,0,0.0001174445278593339
Normal-301.png,0,8.32464142064282e-09
Normal-2692.png,0,0.00029145341250114143
Normal-1029.png,0,0.000536779931280762
Normal-2335.png,0,0.0026816462632268667
Normal-2248.png,0,1.0435363947181031e-05
Normal-2787.png,0,3.392462303963839e-06
Normal-124.png,0,1.0846330411595773e-07
Tuberculosis-579.png,1,0.7863088250160217
Normal-714.png,0,1.9291082935524173e-05
Normal-694.png,0,9.919511285261251e-06
Normal-225.png,0,8.46480858740506e-08
Normal-2273.png,0,7.552631586804637e-08
Tuberculosis-363.png,1,0.3816503584384918
Tuberculosis-581.png,1,0.9933741688728333
Tuberculosis-62.png,1,0.9965391159057617
Normal-365.png,0,0.0004439262847881764
Normal-55.png,0,7.039382035145536e-05
Normal-1358.png,0,1.6604953856358406e-08
Normal-3393.png,0,0.025394747033715248
Normal-1112.png,0,2.708469401113689e-05
Normal-3208.png,0,3.4201038943137974e-05
Normal-342.png,0,3.113405546173453e-05
Normal-513.png,0,2.8858897493933e-08
Normal-843.png,0,0.009721362963318825
Normal-331.png,0,8.111881015793188e-07
Tuberculosis-518.png,1,0.9828923940658569
Normal-2048.png,0,0.008903099223971367
Normal-1674.png,0,8.400747901760042e-06
Normal-686.png,0,1.753229480527807e-05
Normal-1445.png,0,0.0005947338650003076
Normal-10.png,0,2.9158786674088333e-06
Normal-1784.png,0,0.14757077395915985
Normal-553.png,0,0.23669198155403137
Tuberculosis-614.png,1,0.9999840259552002
Normal-1891.png,0,5.058117480416513e-08
Normal-2879.png,0,3.025344241791572e-08
Tuberculosis-503.png,1,0.03888661414384842
Normal-194.png,0,3.231180301099812e-08
Normal-3079.png,0,0.0069888317957520485
Normal-1553.png,0,0.001599748502485454
Normal-809.png,0,0.0001304035831708461
Normal-2595.png,0,0.0449223555624485
Normal-2193.png,0,5.246914724921226e-07
Normal-374.png,0,6.700277310756064e-08
Normal-403.png,0,0.0005744078080169857
Normal-2804.png,0,0.00011087243183283135
Normal-2366.png,0,0.0002507034514565021
Normal-1510.png,0,0.004148597363382578
Normal-896.png,0,1.8173624312112224e-06
Tuberculosis-185.png,1,0.3085377514362335
Normal-2971.png,0,1.3774244678188552e-07
Normal-130.png,0,0.005690394435077906
Normal-104.png,0,0.00012891720689367503
Tuberculosis-487.png,1,0.04450449347496033
Normal-1504.png,0,0.003978623542934656
Normal-1776.png,0,8.235742825490888e-06
Tuberculosis-364.png,1,0.0018520631128922105
Normal-1750.png,0,1.2933679499838036e-05
Normal-1881.png,0,4.176120910415193e-06
Normal-1515.png,0,0.030706753954291344
Normal-2843.png,0,0.0029960901010781527
Tuberculosis-684.png,1,0.510380744934082
Normal-108.png,0,0.11532564461231232
Normal-1985.png,0,0.0004029346164315939
Normal-2986.png,0,1.856360540841706e-05
Normal-1408.png,0,0.00772251607850194
Normal-1858.png,0,0.004623451270163059
Tuberculosis-603.png,1,0.6059190034866333
Normal-1015.png,0,2.5653105240053264e-07
Normal-1746.png,0,7.311706440304988e-07
Normal-242.png,0,0.01789163611829281
Normal-893.png,0,0.000878303952049464
Tuberculosis-24.png,1,0.030722782015800476
Normal-607.png,0,0.0016033464344218373
Normal-937.png,0,0.05663777515292168
Normal-3268.png,0,8.968079782789573e-06
Normal-3300.png,0,0.00022356210683938116
Normal-3301.png,0,2.516499262128491e-05
Normal-2628.png,0,0.0002720806805882603
Normal-2272.png,0,0.004041247069835663
Normal-2473.png,0,0.038688380271196365
Normal-2951.png,0,8.249346865341067e-05
Normal-2425.png,0,2.475486780895153e-06
Normal-2374.png,0,5.959923328191508e-06
Normal-1490.png,0,5.860086730535841e-06
Normal-1539.png,0,9.260435831492941e-07
Normal-2467.png,0,0.013136988505721092
Normal-1913.png,0,0.005160058848559856
Normal-2873.png,0,0.001801349688321352
Normal-1969.png,0,1.4851174228169839e-06
Tuberculosis-77.png,1,0.003016530768945813
Normal-3100.png,0,9.180163033306599e-06
Normal-3097.png,0,1.0908550507338077e-07
Tuberculosis-608.png,1,0.9999972581863403
Tuberculosis-61.png,1,0.083875872194767
Normal-273.png,0,0.04700961709022522
Normal-3455.png,0,0.00019144754332955927
Normal-1219.png,0,0.0014267857186496258
Normal-875.png,0,1.0375556485087145e-05
Normal-2855.png,0,0.47336724400520325
Normal-2512.png,0,0.0005313893198035657
Normal-1450.png,0,0.005069679580628872
Normal-857.png,0,0.0011858828365802765
Normal-2559.png,0,2.6243471438647248e-05
Normal-2542.png,0,0.0033308956772089005
Normal-1596.png,0,0.0017580002313479781
Tuberculosis-623.png,1,0.3514925539493561
Normal-221.png,0,0.00029271654784679413
Normal-377.png,0,1.55641719175037e-05
Tuberculosis-538.png,1,0.5943236947059631
Normal-3239.png,0,2.9285218261065893e-05
Tuberculosis-256.png,1,0.6799109578132629
Normal-3250.png,0,0.00927246268838644
Tuberculosis-666.png,1,0.04495997354388237
Normal-2602.png,0,6.832617509644479e-05
Normal-2169.png,0,2.559995664341841e-06
Normal-448.png,0,0.002101898193359375
Normal-3265.png,0,1.2530513231467921e-06
Normal-1710.png,0,0.0008232045220211148
Normal-2139.png,0,1.601713961463247e-06
Normal-67.png,0,3.0067492843954824e-05
Normal-2385.png,0,0.09666608273983002
Normal-3189.png,0,5.503094143932685e-05
Normal-1056.png,0,0.01905207522213459
Normal-2096.png,0,0.14654113352298737
Normal-1296.png,0,0.00014207404456101358
Normal-3026.png,0,2.4153479216693086e-08
Normal-2823.png,0,0.04814131557941437
Normal-307.png,0,5.7309553085360676e-05
Normal-2575.png,0,2.0883719116682187e-05
Normal-2441.png,0,0.0032657214906066656
Normal-3459.png,0,2.5989087589550763e-05
Tuberculosis-287.png,1,0.9995504021644592
Normal-2466.png,0,9.640539792599156e-05
Normal-2001.png,0,2.2755116333428305e-06
Normal-32.png,0,0.017591044306755066
Normal-213.png,0,0.009186547249555588
Normal-3063.png,0,0.01612706668674946
Normal-1665.png,0,0.00754632567986846
Tuberculosis-643.png,1,0.970374584197998
Normal-705.png,0,2.4562985345255584e-05
Normal-2483.png,0,5.082001280243276e-06
Normal-2995.png,0,0.05961190536618233
Normal-2037.png,0,5.959872737548721e-07
Normal-2087.png,0,0.000725770543795079
